id,bbl,bin,street_number,street_name,borough,zipcode,on_covered_buildings_list,dof_benchmarking_status,site_eui,weather_normalized_site_eui,source_eui,weather_normalized_source_eui,indoor_water_intensity,reported_water_method,energy_star_score,total_ghg_emissions,direct_ghg_emissions,indirect_ghg_emissions,property_floor_area,primary_property_type
7546,1021360180,1063338,656,west 162 street,manhattan,10032,yes,in compliance,106.7,102.9,140.7,136.9,0,none,25,428.9,361,67.9,53034,multifamily housing
7547,1021370011,1063350,3841,broadway,manhattan,10032,yes,in compliance,135.4,135.4,175.4,175.4,0,none,10,1093.6,931.3,162.3,109022,multifamily housing
7548,2024200120,2001913,280,east 161 street,bronx,10451,yes,in compliance,76.9,74.7,118,115.7,0,none,55,1106,751.6,354.5,239702,multifamily housing
7549,1010780023,1083799,501,west 49 street,manhattan,10019,yes,in compliance,187.6,0,299,0,131.2,manual,30,1668.1,1158.2,509.9,121054,hotel
7550,1022150561,1064680,70,marble hill avenue,bronx,10463,yes,in compliance,123.4,118.7,156.7,151.8,0,none,27,640.2,555.2,85,68090,multifamily housing
7551,3037820130,3347581;3843107;3835312;3827046;3827044;3827042,360,snediker avenue,brooklyn,11207,yes,in compliance,33.9,33.1,106.5,103.9,65,manual,73,176.7,0,176.7,62816,multifamily housing
7552,3037830001,3084436;3818693;3818688;3818686;3818684;3818683;3818681;3818680;3827043,379,snediker avenue,brooklyn,11207,yes,in compliance,27.9,27.2,87.7,85.6,105.85,manual,69,500.1,0,500.1,215820,multifamily housing
7553,2032500092,2015421,2825,claflin avenue,bronx,10468,yes,in compliance,93.3,90.3,123.2,120.3,103.69,abs,48,715.8,601.1,114.7,101640,multifamily housing
7554,2033190103,2017602,2895,grand concourse,bronx,10468,yes,in compliance,100.3,97.4,129.3,126.3,125.7,abs,51,449.1,384.4,64.7,59400,multifamily housing
7555,2033270067,2017766,3424,dekalb avenue,bronx,10467,yes,in compliance,104.1,99.8,130.5,126.2,0.25,abs,52,566.8,496.1,70.7,71500,multifamily housing
7556,1006700070,1075683,231,11 avenue,manhattan,10001,yes,in compliance,38.9,38.2,85.7,85,2.54,manual,17,588.9,202.4,386.5,217500,non-refrigerated warehouse
7557,4159047501,4536888;4536892;4536890;4536889;4536891;4536893;4536894;4536895;4536896;4536887,172,beach 62 street,queens,11692,yes,in compliance,31.1,30.3,97.5,95.1,6.34,abs,59,433.5,0,433.5,168250,multifamily housing
7558,4159317501,4536878;4536876;4536877;4536875;4536873;4536868;4536870;4536871;4536872;4537867,134,beach 60 street,queens,11692,yes,in compliance,31.1,30.3,97.5,95.1,6.95,abs,59,433.5,0,433.5,168250,multifamily housing
7559,4159327501,4537764;4537763;4537761;4537760;4537762,60-16,boardwalk,queens,11692,yes,in compliance,31.1,30.3,97.5,95.1,0,none,59,433.5,0,433.5,168250,multifamily housing
7560,4159337501,4537617;4537619;4537618;4537614;4537613;4535723;4535722;4535718;4535715;4535713;4535712;4537620;4536880;4536881;4536883;4536885;4536882;4536886;4535721;4535720;4535719;4535717;4536884;4536879;4537616;4537615,127,beach 61 street,queens,11692,yes,in compliance,31.1,30.3,97.5,95.1,0,none,59,433.5,0,433.5,168250,multifamily housing
7561,2030330053,2088325,440,east fordham road,bronx,10458,yes,in compliance,58.7,57,145.6,143.5,0,none,92,1870.1,450.9,1419.1,425000,office
7562,4083930001,4840523,60-15,little neck parkway,queens,11362,yes,in compliance,17.1,0,53.3,0,0,none,0,208.4,1.4,207,147570,office
7563,4010780001,4023526,83-15,24 avenue,queens,11370,yes,in compliance,52.9,0,76.1,0,1.82,manual,35,372.2,274.3,97.9,120000,non-refrigerated warehouse
7564,3066120042,3174959,1600,ocean parkway,brooklyn,11230,yes,in compliance,68.8,63.9,88.8,83.8,0,none,83,453.6,388,65.6,87476,multifamily housing
7565,1021360167,1063335,900,riverside drive,manhattan,10032,yes,in compliance,123,123,162.7,162.7,0,none,10,868.6,729.7,138.9,93184,multifamily housing
7566,1014157501,1043547,200,east 61 street,manhattan,10065,yes,in compliance,117755.5,0,141745.4,0,0,none,1,1970144.3,14.3,1970130,251954,multifamily housing
7567,1005120023,1080019,569,broadway,manhattan,10012,yes,in compliance,113.8,114.5,288,289.1,0,none,30,1364.6,293.6,1071,159980,office
7568,1019690050,1059615,408,west 130 street,manhattan,10027,yes,in compliance,62.8,59.9,91.3,88.1,0,none,94,269.1,195.8,73.2,72751,multifamily housing
7569,4014400001,4431415; 4431416; 4431417; 4431412; 4431413; 4431414,33-11,92 street,queens,11372,yes,in compliance,80,76.8,118.4,114.7,39.98,abs,75,1969.9,1401.5,568.4,415737,multifamily housing
7570,1022210011,1064768,165,sherman avenue,manhattan,10034,yes,in compliance,98.7,94.5,142.3,137.9,0,none,0,709,551.3,157.7,95250,multifamily housing
7571,3023410001,3062291,151,kent avenue,brooklyn,11249,yes,in compliance,41,0,92.9,0,0,none,89,194.9,61.1,133.8,67500,multifamily housing
7572,4053230250,4120204;4855780,40-01,168 street,queens,11358,yes,in compliance,418.1,0,628,0,71.21,abs,0,610.2,426.4,183.8,24500,office
7573,4097950003,4209598,165-11,jamaica avenue,queens,11432,yes,in compliance,55.2,0,75.5,0,0,none,37,194.1,151.9,42.2,60986,worship facility
7574,3001850019,3000979,504,atlantic avenue,brooklyn,11217,yes,in compliance,151.2,145.2,221.3,215,91.72,abs,51,722.6,521.5,201,80976,multifamily housing
7575,1010660012,1026863,440,west 57 street,manhattan,10019,yes,in compliance,67.5,63.9,125.3,120.9,0,none,80,2160.8,404.3,1756.5,463414,hotel
7576,1000890012,1001245,212,broadway,manhattan,10038,yes,in compliance,95.9,93.4,261.6,258.5,23.2,manual,81,5799.2,0,5799.2,761215,office
7577,1008950034,1019481,141,east 39 street,manhattan,10016,yes,in compliance,172.2,168.7,349.2,342.2,0,none,33,950.9,400.9,550,82336,hotel
7578,1013240034,1038449,238,east 51 street,manhattan,10022,yes,in compliance,167.8,159.7,284.6,274.2,155.86,abs,61,919,597.3,321.7,71925,hotel
7579,1012720026,1084673,13,west 56 street,manhattan,10019,yes,in compliance,177.4,172.5,381.3,376.8,0,none,3,704.3,257.6,446.7,57707,hotel
7580,1010700020,1026907,510,west 42 street,manhattan,10036,yes,in compliance,113.5,109.6,247.5,243.5,0,none,26,606.2,213.2,393,77141,hotel
7581,1012480014,1033936,333,west 86 street,manhattan,10024,yes,in compliance,176.4,169.7,276.6,269.4,0,none,0,1826.2,1205.4,620.7,171126,senior care community
7582,1022200005,1064745;1805126,97,sherman avenue,manhattan,10034,yes,in compliance,116.2,110.9,158.2,152.9,0,none,0,864.3,707.8,156.4,98330,multifamily housing
7583,2058577501,2084943,5775,mosholu avenue,bronx,10471,yes,in compliance,113.1,107.3,156.3,149.6,0,none,47,346.1,267.4,78.8,52897,multifamily housing
7584,3014750004,3330725,599,ralph avenue,brooklyn,11233,yes,in compliance,56.8,56.1,121.2,121,0,none,0,253.7,94.6,159.1,65125,other - lodging/residential
7585,3002507501,3002103,75,clinton street,brooklyn,11201,yes,in compliance,47.4,45.7,111.5,107.2,17.89,manual,79,342.1,95.7,246.4,100660,multifamily housing
7586,3051500006,3118529,734,ocean avenue,brooklyn,11226,yes,in compliance,101.2,93.1,129.1,120.8,59.56,abs,38,377.1,316.9,60.1,66140,multifamily housing
7587,3051500013,3118530,750,ocean avenue,brooklyn,11226,yes,in compliance,106.2,99.6,138.1,131.3,15.75,abs,28,366.7,302.5,64.2,60930,multifamily housing
7588,2039980010,2042266,1776,castle hill avenue,bronx,10462,yes,in compliance,91.5,89.2,126.1,123.6,0,none,54,429.9,335.9,94,78000,multifamily housing
7589,1001760001,1001957,57,worth street,manhattan,10013,yes,in compliance,109454.1,101968.7,131752.9,122747.6,24.78,manual,1,442286.2,0,442286.2,60852,office
7590,1021760009,1064257,400,ft washington avenue,manhattan,10033,yes,in compliance,94.8,0,119.1,0,83.11,abs,0,406.6,355.4,51.2,56277,multifamily housing
7591,4104990075,4223678,190-05,hillside avenue,queens,11423,yes,in compliance,84.1,0,123.3,0,0,none,0,503.2,362.3,140.9,101330,multifamily housing
7592,3078690011,3219628,2239,troy avenue,brooklyn,11234,yes,in compliance,20,0,45.7,0,0,none,100,191,69,122,123550,multifamily housing
7593,1021800187,1064440,740,west 187 street,manhattan,10033,yes,in compliance,107.2,103.4,136.4,132.3,0,none,42,427.7,360.9,66.9,70877,multifamily housing
7594,2041300033,2045594,1803,haight avenue,bronx,10461,yes,in compliance,36.7,35.2,115.2,110.4,50.58,abs,66,234.8,0,234.8,77179,multifamily housing
7595,1015837501,1051311,500A,east 87 street,manhattan,10128,yes,in compliance,106.5,97.4,139.9,130.5,0,none,79,885.6,748,137.6,109780,multifamily housing
7596,3012727501,3378303;3340455,866,eastern parkway,brooklyn,11213,yes,in compliance,37.2,35.9,84.3,83,0,none,0,176.2,55.4,120.8,67289,multifamily housing
7597,3059380040,3148662,7502,ridge boulevard,brooklyn,11209,yes,in compliance,71.4,69.4,99.3,97.3,0,none,0,235.9,180.8,55.1,57000,multifamily housing
7598,1021790429,1064375,268,cabrini boulevard,manhattan,10040,yes,in compliance,111.9,109.2,142.9,139.9,0,none,53,467.3,403.6,63.8,55068,multifamily housing
7599,1018820024,1056907,509,cathedral parkway,manhattan,10025,yes,in compliance,121.7,107.9,144.8,130.3,0,none,59,560,503.5,56.5,83519,multifamily housing
7600,1018820020,1056906,515,cathedral parkway,manhattan,10025,yes,in compliance,95.7,91.8,130,125.9,0,none,73,482.2,379.5,102.8,87645,multifamily housing
7601,1004770011,1007119,57,watts street,manhattan,10013,yes,in compliance,92,90,221.2,218.8,0,none,74,3134.6,0,3134.6,444427,office
7602,1020880027,1062319,603,west 140 street,manhattan,10031,yes,in compliance,116,111.3,146.3,141.7,0,none,48,521.3,454.1,67.2,59459,multifamily housing
7603,1021360225,1063345,652,west 163 street,manhattan,10032,yes,in compliance,98.9,93.9,132.9,127.7,0,none,59,467.2,387.6,79.6,62238,multifamily housing
7604,1021360220,1063344,664,west 163 street,manhattan,10032,yes,in compliance,119.6,114.9,170.1,165.5,0,none,24,543.5,429.6,113.9,59274,multifamily housing
7605,1012410001,1033640,680,west end avenue,manhattan,10025,yes,in compliance,48.5,46.1,73.7,71.3,0,none,96,471.6,324.6,147,162540,multifamily housing
7606,1021800400,1064448,640,ft washington avenue,manhattan,10040,yes,in compliance,74,66.9,104.6,97.6,84.03,abs,87,332.2,254,78.2,71513,multifamily housing
7607,1021800406,1064449,660,ft washington avenue,manhattan,10040,yes,in compliance,70.5,70.4,95.9,95.9,0,none,92,365.5,297.8,67.7,71513,multifamily housing
7608,1021800610,1064474,700,ft washington avenue,manhattan,10040,yes,in compliance,55.2,55.1,81.7,81.5,0,none,98,361.8,273.6,88.2,87572,multifamily housing
7609,1008380036,1015933,7,west 36 street,manhattan,10018,yes,in compliance,125.9,118,219.1,210,0,none,51,622.4,390.1,232.3,65242,office
7610,1021740135,1064193,14,sickles street,manhattan,10040,yes,in compliance,29.1,29.1,53.4,53.5,67.88,abs,100,226.6,129.6,97,104463,multifamily housing
7611,1021360200,1063341,659,west 162 street,manhattan,10032,yes,in compliance,125.6,119.1,154.9,148.3,100.1,abs,27,607.3,537.6,69.6,64214,multifamily housing
7612,4026110350,4059015,52-15,flushing avenue,queens,11378,yes,in compliance,36.8,30.9,63.5,57.3,2.81,abs,62,152.3,87.3,65.1,66000,distribution center
7613,3052490035,3121630,2604,farragut road,brooklyn,11210,yes,in compliance,72.4,70.4,172.1,165.8,79.61,abs,55,302.6,81.3,221.3,58027,other
7614,3018920048,3054557;3054558;3054559,74,grand avenue,brooklyn,11205,yes,in compliance,0,0,0,0,0,none,0,0,0,54.4,80763,multifamily housing
7615,3004010041,3006392,110,4 avenue,brooklyn,11217,yes,in compliance,55.3,0,123.6,0,0,none,53,251.8,82.6,169.1,65034,multifamily housing
7616,2026040600,2101594,995,east 149 street,bronx,10455,yes,in compliance,16.9,16,25.2,24.3,0,none,100,150.4,105.8,44.6,150000,distribution center
7617,2029260002,2009624;2806358;2806357,3706,3 avenue,bronx,10456,yes,in compliance,106.6,104.1,216.1,213.5,0,none,0,401.9,169.6,232.2,56200,mixed use property
7618,2027810500,2109482;2109485;2109486;2109487;2109483;2109484;2112980;2822205;2109482;2115239;2831246;2831577;2831981;2115237;2101319;2115238,361,food center drive,bronx,10474,yes,in compliance,146.4,146.3,359.2,360.1,0,none,34,10316.8,2544.2,7772.7,952000,refrigerated warehouse
7619,1001250020,1001409,50,park place,manhattan,10007,yes,in compliance,65.2,64.6,150.4,149.7,11.59,manual,93,5140.1,0,5140.1,1040202,office
7620,3086797501,3254894,3111,ocean parkway,brooklyn,11235,yes,in compliance,69.1,67.9,85.1,83.7,0,none,95,448.9,391.1,57.7,116565,multifamily housing
7621,2028330014,2007998,152,east 171 street,bronx,10452,yes,in compliance,117,110.7,166,159.1,0,none,0,574.6,454.2,120.4,65065,multifamily housing
7622,2038580001,2818153;2814049;2116028,2510,westchester avenue,bronx,10461,yes,in compliance,86.6,83.4,237.9,231.7,0,none,43,401.7,51.6,350.1,60000,office
7623,2042260070,2087151,1200,waters place,bronx,10461,yes,in compliance,49.8,48.7,124.7,122.9,0,none,94,3308.2,724.5,2583.7,899000,office
7624,3005220022,3008338,80,richards street,brooklyn,11231,yes,in compliance,12.9,12.6,21.7,21.4,0,none,98,121.6,72.3,49.3,151900,other
7625,2024330028,2002219,1041,findlay avenue,bronx,10456,yes,in compliance,86.5,82.6,113.3,109.2,3248.14,manual,97,580,474.9,105.1,118041,multifamily housing
7626,5054970007,5073190,4343,amboy road,staten island,10312,yes,in compliance,266.6,263.9,492,489.4,0,none,4,1067.1,544.6,522.6,62092,other
7627,1019220024,1058377,121,st nicholas avenue,manhattan,10026,yes,in compliance,125,119.9,174.7,169.4,0,none,0,511.2,407.9,103.3,55230,multifamily housing
7628,2057030186,2083153,3052,kingsbridge avenue,bronx,10463,yes,in compliance,170.1,163.6,231.7,225,0,none,0,766.2,624.8,141.4,61750,multifamily housing
7629,5017250570,5849971;5153222;5153231;5141912;5153233;5153234;5153230,1100,south avenue,staten island,10314,yes,in compliance,167.3,165.6,321.3,319.4,0,none,12,2028.6,960,1068.6,184995,other
7630,5017250510,5151613,1120,south avenue,staten island,10314,yes,in compliance,61.1,60.7,154.6,154.2,0,none,55,336,70,266,74107,hotel
7631,4026020125,4058964;4058962;4058965,57-65,48 street,queens,11378,yes,in compliance,47.8,41.1,53.6,46.5,0,none,53,235.2,215.2,20,124500,other
7632,4026020090,,,Not Available,queens,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
7633,4026020115,,,Not Available,queens,,no,not applicable,0,0,0,0,0,0,0,0,0,0,0,Not Available
7634,3019330070,3055376;3810464,372,dekalb avenue,brooklyn,11205,yes,in compliance,44.7,43.4,92.4,91,0,none,90,262.6,105.9,156.7,86905,multifamily housing
7635,3014177501,3393724,580,crown street,brooklyn,11213,yes,in compliance,35.9,34.8,70.1,68.9,0,none,100,625.9,286.8,339.1,264000,multifamily housing
7636,5017250550,5141913,1110,south avenue,staten island,10314,yes,in compliance,90.6,88.5,199.5,197.3,0,none,61,522.6,179.2,343.4,82919,office
7637,5017250195,5151612,1200,south avenue,staten island,10314,yes,in compliance,57.6,57.3,175.2,175.1,0,none,0,362.9,10.8,352.1,77299,other
7638,5017250085,5113281,900,south avenue,staten island,10314,yes,in compliance,82.5,80.7,214.5,211.7,0,none,0,473.1,86.3,386.8,76214,office
7639,2025980046,2004039,275,locust avenue,bronx,10454,yes,in compliance,32.8,32.8,43.5,43.5,0,none,100,173.1,139.7,33.4,92444,office
7640,2042260040,2113980,1260,waters place,bronx,10461,yes,in compliance,43.2,43,129.9,129.8,0,none,99,2138.1,88,2050.1,610767,parking
7641,2038410001,2027194,1200,zerega avenue,bronx,10462,yes,in compliance,45.2,42,85,81.1,0,none,98,309,152.6,156.4,105188,office
7642,1008870001,1018457,461,park avenue south,manhattan,10016,yes,in compliance,91,85.5,190,183.7,0,none,53,376.4,172.1,204.3,53628,office
7643,1006960049,1080308; 1080310; 1080311,516,west 25 street,manhattan,10001,yes,in compliance,56.8,54.4,127.9,125,14.74,abs,86,361.7,116.1,245.5,90646,office
7644,2045420001,2054713,2915,white plains road,bronx,10467,yes,in compliance,56.7,53.3,122.8,119.6,0,none,0,201.2,72.2,129,51398,office
7645,1010330036,1083728,671,8 avenue,manhattan,10036,yes,in compliance,100.7,98.8,182.6,181,0,none,68,514,290.8,223.2,72038,office
7646,1004997505,1087557,92,greene street,manhattan,10012,yes,in compliance,150.1,141.9,288.1,275.2,0,none,0,376.7,178.2,198.5,38310,multifamily housing
7647,3005790001,3329546;3809539;3835581,37,otsego street,brooklyn,11231,yes,in compliance,48.7,48.7,74.5,74.5,0,none,0,177.3,121.2,56.1,60700,mixed use property
7648,2027630195,2006549,760,hunts point avenue,bronx,10474,yes,in compliance,18.9,17,25.2,23.3,13.16,abs,100,316.9,263.5,53.4,223636,multifamily housing
7649,1013020021,1036208,501,lexington avenue,manhattan,10017,yes,in compliance,45263.8,0,54456,0,0,none,0,324589.9,0,324589.9,108000,hotel
7650,2043210042,2049424,2197,barnes avenue,bronx,10462,yes,in compliance,22.9,22.8,55.4,55.3,0,none,100,151.3,38.1,113.2,90971,multifamily housing
7651,1001790032,1002002,176,west broadway,manhattan,10013,yes,in compliance,134.1,130,304.8,298.9,52.92,manual,0,378.7,118.4,260.3,40020,multifamily housing
7652,2050470014,2069897,4382,furman avenue,bronx,10466,yes,in compliance,17.9,17.9,43,43,93.41,manual,100,98.1,25.5,72.6,75630,multifamily housing
7653,2045940040,2056197,3225,olinville avenue,bronx,10467,yes,in compliance,23.3,23.2,57.6,57.5,616.08,manual,100,86.7,19.9,66.7,50748,multifamily housing
7654,2032500087,2015419,2855,claflin avenue,bronx,10468,yes,in compliance,19.8,19.8,47.4,47.3,0,none,100,74.8,19.7,55.1,52200,multifamily housing
7655,4096517501,4312614;4831053,85-15,main street,queens,11435,yes,in compliance,72.7,71.5,93.6,92.2,0,none,90,1233.2,1027.7,205.6,300145,multifamily housing
7656,5000130060,5000107,224,richmond terrace,staten island,10301,yes,in compliance,128.6,128.6,167.5,167.5,0,none,13,492.7,405.7,87,67547,multifamily housing
7657,3030190008,3396889,916,grand street,brooklyn,11211,yes,in compliance,21.3,20,39.5,38,0.76,manual,0,75.3,38.1,37.3,54750,self-storage facility
7658,2043290012,2049615,1055,esplanade,bronx,10461,yes,in compliance,0,0,0,0,0,none,0,0,0,0,97387,multifamily housing
7659,1008780001,1018010,287,park avenue south,manhattan,10010,yes,in compliance,100.5,0,173.7,0,0,none,70,746.5,426.5,320,118281,office
7660,2036180001,2022541,2350,lafayette avenue,bronx,10473,yes,in compliance,13.8,0,22.2,0,0,none,0,114.4,72.6,41.9,136000,non-refrigerated warehouse
7661,1011670033,1085971,332,amsterdam avenue,manhattan,10023,yes,in compliance,221,0,421.3,0,0,none,0,1887.7,912.5,975.2,129642,social/meeting hall
7662,1018240055,1055039,92,st nicholas avenue,manhattan,10026,yes,in compliance,94,0,122,0,0,none,0,531.8,453.7,78.1,74136,multifamily housing
7663,2025640047,2003768;2804407,728,east 136 street,bronx,10454,yes,in compliance,15.3,0,31.1,0,0,none,96,145.2,60.8,84.4,141400,non-refrigerated warehouse
7664,1013260001,1038517,875,3 avenue,manhattan,10022,yes,in compliance,79.9,79.4,243.9,242.4,28.99,manual,55,4165.7,0,4165.7,634175,office
7665,4049260014,4438080,27-40,170 street,queens,11358,yes,in compliance,23.3,0,41.9,0,0,none,90,290.3,169.5,120.9,171000,k-12 school
7666,1018650001,1082706;1082828;1082829;1082704;1082698;1082699;1082700;1082701;1082702;1082703;1082705;1804562;1086189;1086190,1021,amsterdam avenue,manhattan,10025,yes,in compliance,117,107.6,160.2,150.6,0,none,7,2111.3,1718.5,392.7,241550,worship facility
7667,3017780055,3259375,600,dekalb avenue,brooklyn,11205,yes,in compliance,0,0,0,0,0,none,0,0,0,0,72820,senior care community
7668,2032790025,2803935;2016414;2803934,2828,decatur avenue,bronx,10458,yes,in compliance,56.6,54.8,87.1,85.2,31.13,abs,93,289.1,196,93.2,85000,multifamily housing
7669,3087710135,3247023,1625,emmons avenue,brooklyn,11235,yes,in compliance,90,0,122,0,0,none,72,796.7,635.8,160.8,144050,multifamily housing
7670,2041940039,2046591,1845,hobart avenue,bronx,10461,yes,in compliance,122.3,117.5,153.2,148.5,6294.27,manual,15,452.2,395.6,56.6,49250,multifamily housing
7671,4033370060,3256935,82-40,austin street,queens,11415,yes,in compliance,60.3,57.3,79.1,76,27.57,manual,99,250.6,211.8,38.8,55146,multifamily housing
7672,4014920049,4036890,40-15,81 street,queens,11373,yes,in compliance,92.4,0,101.2,0,0,none,94,424.1,409.3,14.8,82559,multifamily housing
